1;182.213;0.48246;-0.05921;0.96082;-0.92104;145.421;0.44585;-0.60633;163.088;129.221;0.7654;6;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;6;0;0
1;182.213;-0.48246;0.45468;0.96082;-205.048;-150.796;-155.521;-107.533;113.407;-0.71126;-0.52593;5;2;2;0;6;1;5;2;0;1;0;0;0;0;0;0;0;0;0
1;0.49788;0.48246;-0.61113;0.96082;-155.078;-0.80615;-168.062;0.28783;0.7583;-0.21712;-207.848;6;0;0;1;6;3;5;0;0;0;0;0;0;0;0;0;6;0;0
1;109.449;-0.48246;-17.379;0.96082;0.52135;-123.177;-0.31776;-0.45321;-138.502;-137.983;-0.84637;6;1;1;0;6;6;4;1;0;1;0;2;0;1;0;1;6;0;0
1;182.213;-0.48246;0.45468;-0.09765;137.297;-0.15487;-0.17779;-192.595;-15.184;-0.71126;-0.21575;6;2;0;2;6;3;6;2;0;2;0;0;2;1;0;1;0;0;0
1;0.49788;-0.48246;-0.05921;0.96082;-0.34799;-17.625;-239.883;-192.595;0.7583;-137.983;-207.848;4;1;0;0;6;1;6;0;0;1;0;0;0;0;6;0;1;0;0
1;109.449;-0.48246;-0.05921;0.96082;-0.79151;0.80523;0.7233;161.108;-113.788;0.19268;-0.21575;6;1;1;0;6;2;6;0;0;0;0;0;0;1;0;1;3;0;0
1;259.171;-0.48246;-243.591;0.96082;-11.943;0.47617;-111.902;-0.60633;181.175;-0.21712;-118.084;5;0;0;0;6;1;6;0;0;0;0;0;0;0;0;1;1;0;0
1;109.449;-0.48246;0.45468;0.96082;0.41667;-0.94779;-0.84732;111.406;-0.89891;-0.71126;0.07987;4;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;-17.379;0.96082;160.383;-327.393;-127.553;0.28783;-10.145;-137.983;-154.858;6;2;1;5;6;2;6;2;0;0;1;0;0;1;0;0;6;0;1
1;182.213;-0.48246;0.45468;0.96082;-0.14882;0.63779;124.033;0.76096;146.191;-0.21712;-0.52593;5;1;1;1;5;1;5;1;0;1;0;0;0;1;0;1;6;0;0
1;109.449;-0.48246;-0.61113;0.96082;-0.79151;-0.43999;-127.553;0.94156;-0.00665;-0.21712;0.40148;5;1;2;0;6;1;5;2;0;2;0;0;3;2;0;2;1;0;0
1;182.213;0.48246;-122.751;0.24923;-0.05188;-16.334;-327.393;-0.76096;0.58489;0.19268;-154.858;6;0;0;2;6;1;6;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;-0.48246;0.45468;0.96082;0.52135;-123.177;-0.01928;-0.01729;-218.109;186.203;0.40148;6;1;1;2;6;6;5;1;0;0;0;0;2;1;0;3;2;0;0
1;0.49788;0.48246;116.365;0.96082;0.04257;-150.796;-0.71727;0.28783;130.612;0.19268;-0.52593;6;0;0;0;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;198.437;0.96082;-132.828;174.091;0.88309;0.94156;181.175;-0.21712;-0.52593;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;-17.379;0.96082;0.31287;-0.80615;-127.553;-147.955;-0.65253;-137.983;0.07987;6;1;1;1;6;2;6;1;0;0;1;0;1;1;1;1;2;0;0
1;0.49788;0.48246;-17.379;-0.28519;-11.943;-0.80615;0.14143;-0.60633;-0.00665;-137.983;-0.84637;3;0;0;2;3;0;5;0;0;0;0;0;0;0;0;0;1;0;0
1;0.49788;-0.48246;0.45468;0.96082;-0.79151;-123.177;-0.01928;0.43852;-0.00665;0.19268;-0.84637;6;1;1;0;6;3;6;0;0;0;0;0;0;0;0;1;6;0;0
1;-0.95197;-0.48246;0.45468;0.96082;0.41667;-0.30033;0.29338;12.861;-0.14277;-0.71126;-154.858;6;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
0;0.49788;-0.48246;0.45468;-0.57009;102.119;0.63779;0.88309;-290.161;-0.78155;0.52975;192.173;4;2;1;1;5;2;5;2;1;1;1;2;1;1;1;1;5;0;1
1;259.171;-0.48246;-243.591;0.96082;-0.24649;-0.80615;-263.199;-0.30172;-0.78155;0.52975;-154.858;3;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;-0.48246;0.45468;0.96082;-0.24649;-0.57545;-0.17779;-0.01729;-15.184;-0.21712;-0.21575;6;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;182.213;-0.48246;-243.591;-0.57009;0.31287;0.32197;106.238;0.13136;-0.65253;0.52975;-0.52593;6;1;2;1;6;3;4;1;0;0;0;0;0;1;0;1;6;0;0
1;109.449;-0.48246;0.45468;0.96082;-155.078;12.861;0.29338;-0.01729;0.7583;-0.21712;-0.84637;6;1;0;0;4;1;5;0;0;0;0;0;0;0;0;1;1;0;0
1;259.171;0.48246;-0.05921;0.96082;-0.24649;-0.94779;-111.902;-0.76096;0.41594;-137.983;-0.21575;6;0;0;0;6;1;6;0;0;0;0;0;1;0;4;0;1;0;0
1;0.49788;-0.48246;116.365;0.96082;0.04257;-0.43999;-0.01928;-207.848;0.7583;-0.71126;0.07987;5;1;0;2;6;0;6;0;0;0;0;0;0;0;0;0;1;0;0
1;0.49788;0.48246;0.45468;0.96082;0.82562;0.00332;106.238;181.866;-0.40581;-0.21712;-0.21575;4;0;0;0;4;0;6;0;0;0;0;0;0;0;0;0;1;0;0
1;0.49788;-0.48246;116.365;0.96082;-0.14882;-0.94779;-127.553;-0.01729;-0.65253;-0.21712;-0.52593;6;0;3;5;6;2;4;6;0;4;0;2;2;0;0;0;1;0;0
1;0.49788;-0.48246;-0.05921;0.96082;-0.92104;-0.57545;-0.31776;-0.15487;-10.145;-0.21712;-0.21575;6;2;2;0;6;3;6;3;0;2;0;0;0;2;0;0;6;0;0
0;-0.07854;-0.48246;0.45468;0.96082;-105.308;145.421;0.44585;12.861;0.93949;-0.21712;0.07987;5;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;2;0;0
1;-0.07854;0.48246;0.45468;0.96082;-0.46725;0.47617;124.033;0.94156;163.088;-137.983;-207.848;5;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;0.48246;-0.61113;0.24923;0.31287;0.63779;-111.902;0.28783;146.191;-0.71126;-0.84637;3;0;0;0;6;1;4;0;0;0;0;0;0;1;0;0;2;0;1
1;109.449;-0.48246;116.365;0.96082;-205.048;0.80523;0.29338;0.94156;113.407;-255.524;-118.084;5;0;0;0;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;-17.379;0.96082;0.13606;-0.80615;-0.31776;-0.15487;-0.65253;0.19268;-0.84637;6;1;1;0;6;5;6;1;0;0;0;0;0;0;0;1;6;0;0
0;-0.07854;0.48246;116.365;0.96082;0.82562;-0.57545;-197.495;-0.91699;0.25953;0.52975;12.247;6;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;5;0;0
1;0.49788;-0.48246;116.365;0.96082;102.119;-0.15487;-0.17779;-121.213;-0.00665;-0.71126;-0.84637;6;1;2;1;6;3;6;2;0;3;0;0;2;1;0;3;6;0;0
1;109.449;-0.48246;-0.05921;0.24923;113.281;0.96248;-0.58331;-0.91699;-192.173;186.203;192.173;2;1;1;1;6;2;6;1;0;0;0;0;0;1;0;1;2;0;0
1;182.213;0.48246;0.45468;0.96082;-0.14882;0.00332;-142.424;0.28783;-0.78155;0.52975;-154.858;5;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;1;0;0
1;109.449;-0.48246;116.365;0.96082;-143.907;-0.15487;106.238;0.28783;0.25953;-0.21712;-0.21575;5;1;1;0;6;1;5;1;0;1;0;0;0;1;0;1;1;0;0
1;182.213;-0.48246;-17.379;0.96082;0.04257;111.406;-0.58331;-107.533;-113.788;129.221;12.247;6;0;0;0;6;2;6;6;0;3;0;0;3;1;0;1;1;0;0
1;182.213;0.48246;-0.05921;0.96082;0.04257;-0.69509;-111.902;-0.45321;-0.40581;-137.983;-207.848;3;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;0.49788;0.48246;-0.61113;0.96082;0.04257;0.00332;-168.062;-0.01729;0.25953;-137.983;-154.858;5;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;0.48246;0.45468;0.96082;-0.58016;0.63779;-197.495;0.28783;0.7583;-0.71126;-0.52593;1;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;-122.751;0.96082;0.22393;0.63779;-0.01928;-0.45321;-0.40581;186.203;12.247;5;1;1;0;6;5;5;5;2;3;1;3;3;1;0;2;6;0;1
1;109.449;-0.48246;0.45468;0.96082;-0.46725;-123.177;-127.553;-16.209;-0.14277;-137.983;-154.858;5;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;0.48246;198.437;0.96082;137.297;0.32197;0.29338;-0.30172;-0.27607;-137.983;0.07987;5;0;0;3;6;0;6;0;0;0;0;0;0;0;0;0;1;0;0
0;109.449;-0.48246;116.365;0.96082;-221.844;158.487;124.033;0.13136;130.612;-137.983;-118.084;5;1;0;0;4;1;5;0;0;0;0;0;0;0;0;1;0;0;1
1;-0.07854;-0.48246;0.45468;0.96082;-0.58016;-137.639;-182.919;-134.289;0.41594;-137.983;-118.084;5;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;4;0;0
1;109.449;-0.48246;0.45468;0.96082;102.119;-0.30033;-0.71727;-0.60633;-0.00665;-137.983;-118.084;5;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;198.437;0.96082;-155.078;0.47617;106.238;-0.45321;0.93949;-137.983;-0.52593;6;1;0;1;6;6;5;4;0;0;0;0;0;1;0;1;1;0;0
1;0.49788;-0.48246;-0.61113;0.96082;0.73545;0.47617;-0.84732;111.406;0.58489;0.52975;-0.21575;5;0;0;3;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;-17.379;0.96082;-105.308;-0.69509;-111.902;12.861;0.41594;-0.71126;-118.084;4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;-0.48246;116.365;0.96082;-0.34799;-0.30033;106.238;-0.91699;-0.14277;0.88113;-0.21575;5;1;1;0;6;2;5;1;0;0;0;0;0;1;0;1;5;0;0
1;0.49788;-0.48246;-0.05921;-0.28519;-0.92104;0.00332;0.29338;-0.15487;-0.27607;-0.21712;0.07987;5;1;1;0;5;2;6;3;0;2;0;1;1;1;0;1;1;0;0
1;109.449;0.48246;-17.379;0.96082;-0.05188;-0.69509;-168.062;0.28783;-0.00665;-137.983;-0.84637;6;0;0;6;1;0;6;0;0;0;0;0;0;0;0;0;1;0;0
1;-0.07854;-0.48246;-0.61113;0.96082;-0.34799;-0.30033;0.14143;-192.595;-0.27607;0.52975;0.7654;6;2;1;0;4;2;6;3;0;3;0;2;2;2;0;0;2;0;1
1;109.449;0.48246;-122.751;0.24923;-0.46725;111.406;-0.31776;111.406;0.12331;-255.524;-0.84637;5;0;0;0;6;1;6;0;0;0;0;0;0;0;0;0;6;0;0
1;109.449;-0.48246;-122.751;0.96082;-155.078;0.96248;-0.01928;0.43852;0.93949;0.19268;0.40148;6;1;1;0;6;1;5;0;0;0;0;0;0;0;0;0;2;0;0
1;109.449;-0.48246;-0.05921;0.96082;-0.67825;-0.57545;-0.31776;0.28783;113.407;-0.71126;-0.21575;6;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;1;0;0
1;259.171;0.48246;-17.379;0.96082;-11.943;-17.625;-28.595;-147.955;0.25953;0.52975;-207.848;3;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;1;0;0
1;-0.07854;-0.48246;0.45468;0.96082;-0.14882;0.16767;-155.521;-0.76096;-0.40581;0.52975;-0.21575;5;0;0;0;6;1;6;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;0.48246;-143.719;0.24923;-0.34799;-0.69509;-155.521;0.43852;0.58489;-255.524;-207.848;4;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;-0.48246;0.45468;0.96082;0.13606;-16.334;-0.58331;-121.213;-0.40581;-0.21712;-207.848;3;1;0;0;6;2;5;1;0;1;0;0;0;1;0;0;6;0;0
1;0.49788;-0.48246;-0.61113;0.96082;-0.79151;-0.80615;-209.015;-16.209;-218.109;-255.524;-118.084;6;0;1;0;6;1;5;1;0;1;0;0;0;0;0;0;3;0;1
1;0.49788;-0.48246;-0.05921;0.96082;-0.34799;-0.80615;-197.495;111.406;-0.65253;-0.21712;-0.21575;5;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;1;0;0
1;259.171;0.48246;198.437;0.24923;0.04257;0.32197;0.44585;-0.15487;146.191;-0.21712;-0.21575;6;0;0;3;6;1;5;1;0;0;0;0;0;0;0;0;0;0;0
1;182.213;0.48246;0.45468;0.96082;-0.79151;-123.177;-0.01928;-0.91699;-0.14277;0.88113;0.40148;5;1;1;1;6;2;6;1;0;0;1;0;0;1;1;1;1;0;0
1;182.213;-0.48246;116.365;0.24923;-205.048;145.421;-0.97631;0.59042;146.191;-0.21712;-118.084;5;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
0;182.213;0.48246;-143.719;0.96082;102.119;-0.94779;-111.902;145.039;-164.101;0.19268;-0.21575;3;0;0;5;6;1;6;0;0;0;0;0;0;0;0;0;6;0;0
1;109.449;-0.48246;-17.379;0.96082;-0.34799;0.16767;-0.31776;-0.30172;-0.14277;-137.983;0.07987;5;0;0;0;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;0.48246;-122.751;0.96082;-0.46725;0.00332;-155.521;0.13136;0.41594;0.52975;12.247;3;0;1;0;6;1;6;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;-0.48246;-0.61113;0.96082;0.73545;-0.15487;-111.902;0.13136;-0.14277;-0.21712;0.40148;5;0;1;0;6;1;5;0;0;0;0;0;0;0;0;0;6;0;0
1;182.213;-0.48246;-17.379;0.96082;-0.92104;0.16767;-0.45174;-0.30172;0.25953;-0.71126;0.40148;5;0;0;0;5;1;5;0;0;0;0;0;0;0;0;0;0;0;0
1;0.49788;0.48246;-0.61113;0.96082;0.31287;-192.173;-142.424;-0.76096;-0.52745;-137.983;-207.848;3;0;1;1;6;2;6;0;0;0;0;0;0;0;0;1;1;0;0
1;0.49788;0.48246;116.365;0.96082;0.91093;-0.57545;0.29338;-0.60633;-0.27607;0.52975;-0.21575;5;1;1;2;6;0;5;0;0;0;0;0;0;1;0;1;0;0;1
1;0.49788;0.48246;116.365;0.96082;137.297;0.32197;0.7233;0.28783;-0.78155;-137.983;0.07987;6;0;0;0;6;3;6;0;0;0;0;0;0;0;0;0;4;0;0
1;0.49788;-0.48246;-0.05921;0.24923;0.41667;-0.43999;0.7233;0.28783;0.7583;0.88113;0.7654;2;0;0;3;6;1;0;0;0;0;0;0;0;1;0;1;1;0;0
1;-0.07854;-0.48246;-122.751;0.96082;-155.078;-0.30033;-0.45174;0.28783;-0.00665;-0.71126;-0.84637;4;0;0;0;6;1;6;0;0;0;0;0;0;0;0;0;1;0;0
1;259.171;0.48246;-17.379;0.96082;-0.14882;-0.80615;-0.97631;0.76096;0.41594;-137.983;-154.858;3;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;-0.48246;116.365;0.96082;-0.67825;-0.57545;-0.97631;0.59042;-0.14277;-137.983;-207.848;5;0;0;3;6;2;5;0;0;0;0;0;0;0;0;0;3;0;0
1;109.449;-0.48246;116.365;0.96082;-0.46725;0.32197;106.238;-16.209;113.407;0.52975;-0.21575;6;1;1;1;6;1;6;1;0;0;0;0;0;1;0;1;1;0;0
1;0.49788;0.48246;0.45468;0.24923;0.13606;-109.207;0.29338;-0.15487;0.7583;-137.983;-154.858;4;1;0;0;6;2;6;1;0;0;0;0;0;1;0;1;3;0;0
1;109.449;0.48246;116.365;0.96082;-0.46725;0.63779;-0.31776;-0.60633;-113.788;0.19268;-0.84637;5;1;0;1;6;1;5;1;0;0;0;0;0;0;0;0;2;0;0
1;0.49788;-0.48246;198.437;0.24923;-11.943;-0.43999;-0.01928;-0.60633;0.93949;-0.21712;12.247;4;1;0;0;6;1;4;1;0;0;0;0;0;1;0;1;2;0;0
1;-0.07854;0.48246;0.45468;0.96082;-0.67825;300.537;0.7233;0.94156;163.088;0.52975;0.40148;6;2;0;3;6;3;5;0;0;1;0;0;0;0;0;0;5;0;0
1;-0.07854;-0.48246;116.365;-0.28519;-105.308;257.309;0.58331;-147.955;-0.40581;-0.21712;12.247;6;3;3;4;6;6;5;3;0;3;0;3;2;2;0;3;0;0;0
1;109.449;0.48246;-17.379;-0.09765;-0.58016;0.47617;-168.062;-0.15487;0.93949;-137.983;-0.84637;4;0;0;0;6;1;5;0;0;0;0;0;0;0;0;0;6;0;0
1;109.449;-0.48246;-122.751;0.96082;-0.58016;12.861;143.533;-134.289;-0.00665;-0.71126;12.247;6;1;3;4;6;1;4;4;1;2;2;1;1;2;0;2;1;0;0
1;109.449;0.48246;-0.05921;0.24923;0.04257;0.63779;-0.31776;-0.30172;0.12331;0.19268;0.7654;4;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;0.48246;-0.61113;0.24923;-0.92104;0.16767;-0.17779;111.406;0.58489;-0.71126;0.07987;5;0;0;0;6;6;6;2;0;2;0;0;0;0;0;2;6;0;0
1;0.49788;-0.48246;-0.05921;0.96082;-221.844;0.47617;-182.919;-0.76096;204.506;-137.983;-154.858;3;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;0.48246;-0.61113;0.96082;102.119;-0.30033;-182.919;0.28783;-0.40581;-137.983;-0.84637;4;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;0.49788;0.48246;-17.379;0.96082;0.13606;0.00332;-127.553;-0.76096;0.58489;0.52975;-0.21575;5;3;0;0;6;0;6;3;0;0;0;0;0;0;0;0;6;0;0
1;-0.07854;0.48246;0.45468;0.96082;-0.46725;2.127;0.14143;0.13136;0.7583;186.203;12.247;5;0;0;3;6;3;6;4;0;0;0;0;0;0;0;0;1;0;0
1;109.449;0.48246;-0.61113;0.96082;-0.79151;0.47617;-142.424;-0.91699;-0.52745;-0.71126;0.07987;5;1;0;0;6;2;6;0;0;0;0;0;0;0;0;0;3;0;0
0;109.449;-0.48246;116.365;0.96082;-0.14882;0.32197;0.14143;-0.30172;-0.14277;0.19268;-0.52593;5;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
1;-0.07854;-0.48246;116.365;0.96082;0.31287;-109.207;-0.84732;-0.60633;-0.65253;0.19268;0.40148;6;1;0;0;6;3;0;0;0;0;0;0;0;1;0;1;0;0;0
1;-0.07854;0.48246;0.45468;0.96082;-11.943;0.32197;0.88309;-121.213;-0.78155;-0.21712;-0.21575;3;0;0;0;6;2;6;0;0;0;0;0;0;0;0;0;6;0;0
1;109.449;0.48246;-0.05921;0.96082;0.04257;0.63779;0.29338;0.13136;0.7583;0.19268;-0.21575;4;0;0;1;6;2;4;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;-0.48246;-0.61113;0.96082;-23.436;193.886;143.533;-0.76096;-138.502;186.203;12.247;4;1;1;2;6;6;4;1;0;2;2;2;0;2;0;2;6;0;0
1;-0.07854;0.48246;-0.05921;0.24923;0.22393;-0.57545;-0.84732;0.28783;113.407;-137.983;-207.848;5;1;2;0;6;2;5;2;0;2;0;0;0;1;0;2;6;0;0
1;0.49788;-0.48246;-0.05921;0.24923;0.62967;-0.57545;0.14143;-1.772;-0.40581;0.52975;-0.21575;4;0;0;0;4;2;6;0;0;0;0;0;0;0;0;0;6;0;0
1;-0.07854;0.48246;0.45468;0.96082;160.383;0.80523;143.533;0.13136;-113.788;0.52975;0.40148;5;1;1;3;6;1;5;3;0;3;2;2;2;2;0;3;4;0;0
1;0.49788;0.48246;-0.61113;-0.57009;18.399;-192.173;-239.883;111.406;0.25953;-0.21712;-154.858;5;0;0;6;6;1;6;0;0;0;0;0;0;1;1;0;6;0;0
1;0.49788;0.48246;0.45468;0.96082;-0.34799;0.63779;-0.97631;0.28783;146.191;-0.21712;-0.84637;5;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;2;0;0
1;-0.07854;0.48246;116.365;0.96082;-105.308;0.63779;-0.97631;-107.533;0.7583;0.19268;192.173;6;1;0;0;6;1;6;0;0;0;0;0;0;1;0;1;2;0;0
1;0.49788;0.48246;-0.05921;0.96082;149.158;-123.177;-155.521;-207.848;-0.78155;0.52975;0.07987;2;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;1;0;0
1;182.213;-0.48246;116.365;0.96082;0.22393;0.16767;-0.17779;-0.30172;-0.89891;-0.21712;-0.52593;6;0;0;0;6;1;3;0;0;0;0;0;0;0;0;0;1;0;0
1;-0.07854;0.48246;0.45468;0.96082;0.22393;-0.69509;-0.45174;-0.01729;0.12331;129.221;0.07987;5;1;0;0;6;3;5;2;0;0;0;0;0;0;0;0;3;0;1
1;109.449;-0.48246;-17.379;0.96082;-0.34799;193.886;0.29338;0.43852;0.58489;-0.21712;-0.21575;3;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;182.213;-0.48246;0.45468;0.96082;-0.46725;12.861;0.44585;0.13136;113.407;0.52975;0.40148;6;0;0;0;5;0;6;0;0;0;0;0;0;0;0;0;2;0;0
1;109.449;-0.48246;0.45468;0.96082;-11.943;0.63779;-111.902;-0.45321;-0.00665;-0.21712;-0.84637;5;1;1;0;5;1;5;0;0;0;0;0;0;0;0;1;0;0;0
1;109.449;0.48246;-143.719;0.96082;-0.34799;-0.80615;-0.84732;0.28783;0.93949;-137.983;-207.848;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
0;0.49788;-0.48246;198.437;0.96082;0.04257;0.63779;0.14143;0.13136;0.25953;-0.21712;-118.084;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0
1;109.449;0.48246;116.365;0.96082;-0.79151;0.96248;-111.902;0.94156;0.41594;0.19268;0.40148;6;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;0.48246;-17.379;0.96082;0.91093;0.32197;-142.424;0.43852;233.337;-0.71126;-118.084;5;0;0;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0
0;109.449;0.48246;-17.379;0.96082;-155.078;-0.15487;-127.553;246.262;0.58489;-137.983;-207.848;4;0;0;2;6;0;5;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;0.48246;-122.751;0.21128;-0.24649;-0.57545;-0.58331;-0.15487;0.25953;-137.983;-154.858;4;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;6;0;0
1;0.49788;-0.48246;116.365;0.96082;-0.05188;0.16767;0.29338;-0.15487;0.12331;0.52975;0.40148;5;0;0;1;6;1;5;0;0;0;0;0;0;0;0;0;5;0;0
0;-0.07854;0.48246;116.365;0.96082;327.393;-150.796;-0.31776;0.59042;-0.65253;-137.983;0.40148;6;1;0;0;6;1;6;2;0;0;0;0;0;0;0;0;2;0;1
1;0.49788;0.48246;-17.379;0.96082;-169.163;158.487;-0.58331;181.866;163.088;0.52975;-0.52593;1;0;0;0;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;0.48246;0.45468;0.96082;-0.14882;-0.30033;-168.062;181.866;163.088;129.221;0.07987;5;0;0;0;6;1;5;0;0;0;0;0;0;0;0;0;0;0;0
1;109.449;0.48246;0.45468;0.96082;-11.943;158.487;0.29338;0.76096;0.41594;-255.524;-118.084;4;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;5;0;0
1;182.213;-0.48246;0.45468;0.96082;-0.46725;-0.80615;0.14143;0.28783;0.93949;-137.983;-118.084;6;0;0;4;6;1;6;0;0;0;0;0;0;0;2;0;6;0;0
1;109.449;-0.48246;-17.379;0.96082;-0.05188;0.32197;-0.58331;0.94156;-0.27607;-0.21712;-0.21575;6;0;0;0;6;1;5;0;0;0;0;0;0;0;0;0;6;0;0
0;-0.07854;0.48246;0.45468;0.96082;198.437;0.32197;143.533;0.94156;-0.27607;-0.71126;-0.21575;5;0;0;2;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0
1;0.49788;0.48246;-17.379;0.96082;-0.79151;0.63779;-111.902;12.861;0.58489;-137.983;-207.848;5;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;5;0;0
1;0.49788;-0.48246;-143.719;0.96082;-0.46725;-0.30033;-127.553;0.28783;-0.14277;0.52975;0.40148;6;0;0;0;6;1;6;0;0;0;0;0;0;0;0;0;3;0;0
0;0.49788;-0.48246;-0.05921;0.96082;-169.163;12.861;-0.58331;12.861;204.506;-0.71126;-0.52593;1;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0
